label,locality_grouping,name,value
Highland Springs High,school,pct_disadv,53.42323651452282
Highland Springs High,school,staff_per_1k_students,4.668049792531121
Holman Middle,school,pct_disadv,33.29466357308585
Holman Middle,school,staff_per_1k_students,3.480278422273782
Hungary Creek Middle,school,pct_disadv,29.73621103117506
Hungary Creek Middle,school,staff_per_1k_students,3.5971223021582737
John Randolph Tucker High,school,pct_disadv,39.72795497185741
John Randolph Tucker High,school,staff_per_1k_students,2.8142589118198873
John Rolfe Middle,school,pct_disadv,61.556064073226544
John Rolfe Middle,school,staff_per_1k_students,6.864988558352402
L. Douglas Wilder Middle,school,pct_disadv,52.90237467018469
L. Douglas Wilder Middle,school,staff_per_1k_students,5.277044854881266
Mills E. Godwin High,school,pct_disadv,22.38542890716804
Mills E. Godwin High,school,staff_per_1k_students,3.5252643948296125
Pocahontas Middle,school,pct_disadv,24.945295404814004
Pocahontas Middle,school,staff_per_1k_students,3.282275711159737
Quioccasin Middle,school,pct_disadv,42.64007597340931
Quioccasin Middle,school,staff_per_1k_students,3.798670465337133
Short Pump Middle,school,pct_disadv,14.772727272727272
Short Pump Middle,school,staff_per_1k_students,3.787878787878788
Tuckahoe Middle,school,pct_disadv,29.71274685816876
Tuckahoe Middle,school,staff_per_1k_students,3.5906642728904847
Varina High,school,pct_disadv,55.633802816901415
Varina High,school,staff_per_1k_students,6.338028169014085
Bassett High,school,pct_disadv,68.94353369763205
Bassett High,school,staff_per_1k_students,4.553734061930784
Fieldale-Collinsville Middle,school,pct_disadv,71.71717171717171
Fieldale-Collinsville Middle,school,staff_per_1k_students,3.787878787878788
Laurel Park Middle,school,pct_disadv,66.7574931880109
Laurel Park Middle,school,staff_per_1k_students,4.768392370572207
Magna Vista High,school,pct_disadv,62.85963382737576
Magna Vista High,school,staff_per_1k_students,4.795117698343505
Highland High,school,pct_disadv,41.74757281553398
Highland High,school,staff_per_1k_students,4.854368932038835
Carter G. Woodson Middle,school,pct_disadv,81.3200498132005
Carter G. Woodson Middle,school,staff_per_1k_students,6.226650062266501
Hopewell High,school,pct_disadv,73.90158172231986
Hopewell High,school,staff_per_1k_students,7.0298769771529
Georgie D. Tyler Middle,school,pct_disadv,32.065217391304344
Georgie D. Tyler Middle,school,staff_per_1k_students,4.9184782608695645
Smithfield High,school,pct_disadv,30.786686838124055
Smithfield High,school,staff_per_1k_students,3.623298033282905
Smithfield Middle,school,pct_disadv,28.31858407079646
Smithfield Middle,school,staff_per_1k_students,4.884955752212389
Westside Elementary,school,pct_disadv,37.976539589442815
Westside Elementary,school,staff_per_1k_students,6.099706744868035
Windsor High,school,pct_disadv,31.10236220472441
Windsor High,school,staff_per_1k_students,5.4921259842519685
King George High,school,pct_disadv,28.2943143812709
King George High,school,staff_per_1k_students,5.351170568561873
King George Middle,school,pct_disadv,31.602914389799636
King George Middle,school,staff_per_1k_students,3.6429872495446265
Hamilton Holmes Middle,school,pct_disadv,40
Hamilton Holmes Middle,school,staff_per_1k_students,3.370786516853933
King William High,school,pct_disadv,40.729927007299274
King William High,school,staff_per_1k_students,2.9197080291970803
Central High — King and Queen County,school,pct_disadv,43.39622641509434
Central High — King and Queen County,school,staff_per_1k_students,3.7735849056603774
Lancaster High,school,pct_disadv,60.19900497512438
Lancaster High,school,staff_per_1k_students,9.950248756218905
Elydale Middle,school,pct_disadv,71.42857142857143
Elydale Middle,school,staff_per_1k_students,7.518796992481203
Jonesville Middle,school,pct_disadv,58.44155844155844
Jonesville Middle,school,staff_per_1k_students,0
Lee High,school,pct_disadv,66.3760896637609
Lee High,school,staff_per_1k_students,2.4906600249066004
Pennington Middle,school,pct_disadv,77.6978417266187
Pennington Middle,school,staff_per_1k_students,0
Thomas Walker High,school,pct_disadv,60.48109965635739
Thomas Walker High,school,staff_per_1k_students,3.436426116838488
Lylburn Downing Middle,school,pct_disadv,32.085561497326204
Lylburn Downing Middle,school,staff_per_1k_students,5.347593582887701
Belmont Ridge Middle,school,pct_disadv,20.782851817334578
Belmont Ridge Middle,school,staff_per_1k_students,3.727865796831314
Blue Ridge Middle,school,pct_disadv,15.87743732590529
Blue Ridge Middle,school,staff_per_1k_students,4.178272980501393
Brambleton Middle,school,pct_disadv,10.90128755364807
Brambleton Middle,school,staff_per_1k_students,4.291845493562231
Briar Woods High,school,pct_disadv,11.796246648793565
Briar Woods High,school,staff_per_1k_students,4.82573726541555
Broad Run High,school,pct_disadv,28.233034571062745
Broad Run High,school,staff_per_1k_students,4.481434058898848
Dominion High,school,pct_disadv,45.67307692307692
Dominion High,school,staff_per_1k_students,3.2967032967032965
Eagle Ridge Middle,school,pct_disadv,11.517077045274029
Eagle Ridge Middle,school,staff_per_1k_students,3.971405877680698
Farmwell Station Middle,school,pct_disadv,30.925737538148525
Farmwell Station Middle,school,staff_per_1k_students,4.0691759918616475
Freedom High — Loudoun County,school,pct_disadv,16.41949152542373
Freedom High — Loudoun County,school,staff_per_1k_students,4.766949152542373
Harmony Middle,school,pct_disadv,11.559139784946236
Harmony Middle,school,staff_per_1k_students,4.480286738351254
Harper Park Middle,school,pct_disadv,31.23543123543124
Harper Park Middle,school,staff_per_1k_students,4.662004662004662
Heritage High — Loudoun County,school,pct_disadv,33.15290933694182
Heritage High — Loudoun County,school,staff_per_1k_students,5.412719891745603
Independence High,school,pct_disadv,10.03683241252302
Independence High,school,staff_per_1k_students,4.6040515653775325
J. Lupton Simpson Middle,school,pct_disadv,27.45995423340961
J. Lupton Simpson Middle,school,staff_per_1k_students,4.576659038901602
J. Michael Lunsford Middle,school,pct_disadv,16.666666666666664
J. Michael Lunsford Middle,school,staff_per_1k_students,4.230118443316413
John Champe High,school,pct_disadv,20.485175202156334
John Champe High,school,staff_per_1k_students,4.598382749326145
Lightridge High,school,pct_disadv,9.793307086614174
Lightridge High,school,staff_per_1k_students,4.675196850393701
Loudoun County High,school,pct_disadv,24.43778110944528
Loudoun County High,school,staff_per_1k_students,4.497751124437781
Loudoun Valley High,school,pct_disadv,14.991334488734836
Loudoun Valley High,school,staff_per_1k_students,5.199306759098787
Gum Spring Middle,school,pct_disadv,18.30020562028787
Gum Spring Middle,school,staff_per_1k_students,4.112405757368061
Park View High,school,pct_disadv,65.08498583569406
Park View High,school,staff_per_1k_students,4.24929178470255
Potomac Falls High,school,pct_disadv,34.25480769230769
Potomac Falls High,school,staff_per_1k_students,4.507211538461538
River Bend Middle,school,pct_disadv,38.69832893579595
River Bend Middle,school,staff_per_1k_students,5.277044854881266
Riverside High,school,pct_disadv,17.763541059988352
Riverside High,school,staff_per_1k_students,4.368083867210251
Rock Ridge High,school,pct_disadv,18.929016189290163
Rock Ridge High,school,staff_per_1k_students,4.35865504358655
Seneca Ridge Middle,school,pct_disadv,46.51972157772622
Seneca Ridge Middle,school,staff_per_1k_students,5.800464037122969
Smart's Mill Middle,school,pct_disadv,34.537246049661405
Smart's Mill Middle,school,staff_per_1k_students,3.386004514672686
Sterling Middle,school,pct_disadv,67.3890608875129
Sterling Middle,school,staff_per_1k_students,5.159958720330238
Stone Bridge High,school,pct_disadv,18.82640586797066
Stone Bridge High,school,staff_per_1k_students,4.584352078239609
Stone Hill Middle,school,pct_disadv,17.539267015706805
Stone Hill Middle,school,staff_per_1k_students,3.4904013961605584
Trailside Middle,school,pct_disadv,19.628647214854112
Trailside Middle,school,staff_per_1k_students,3.5366931918656053
Tuscarora High,school,pct_disadv,36.52173913043478
Tuscarora High,school,staff_per_1k_students,5.0724637681159415
W.O. Robey High,school,pct_disadv,93.22033898305084
W.O. Robey High,school,staff_per_1k_students,16.949152542372882
Watson Mountain Middle,school,pct_disadv,11.819887429643527
Watson Mountain Middle,school,staff_per_1k_students,5.628517823639775
Willard Middle,school,pct_disadv,8.2541567695962
Willard Middle,school,staff_per_1k_students,3.5629453681710217
Woodgrove High,school,pct_disadv,12.20597584233948
Woodgrove High,school,staff_per_1k_students,5.08582326764145
Louisa County High,school,pct_disadv,45.409119300437226
Louisa County High,school,staff_per_1k_students,2.4984384759525295
Louisa County Middle,school,pct_disadv,45.08529650690495
Louisa County Middle,school,staff_per_1k_students,4.061738424045491
Central High — Lunenburg County,school,pct_disadv,52.58620689655172
Central High — Lunenburg County,school,staff_per_1k_students,8.081896551724139
Lunenburg Middle,school,pct_disadv,54.83870967741935
Lunenburg Middle,school,staff_per_1k_students,8.064516129032258
E.C. Glass High,school,pct_disadv,55.16393442622951
E.C. Glass High,school,staff_per_1k_students,8.196721311475411
Heritage High — Lynchburg City,school,pct_disadv,67.65498652291106
Heritage High — Lynchburg City,school,staff_per_1k_students,7.187780772686433
Linkhorne Middle,school,pct_disadv,63.58381502890174
Linkhorne Middle,school,staff_per_1k_students,9.633911368015411
Paul Laurence Dunbar Middle for Innovation,school,pct_disadv,61.5819209039548
Paul Laurence Dunbar Middle for Innovation,school,staff_per_1k_students,9.416195856873822
Sandusky Middle,school,pct_disadv,78.3876500857633
Sandusky Middle,school,staff_per_1k_students,6.861063464837049
Madison County High,school,pct_disadv,32.64150943396226
Madison County High,school,staff_per_1k_students,3.7735849056603774
William H. Wetsel Middle,school,pct_disadv,36.51685393258427
William H. Wetsel Middle,school,staff_per_1k_students,5.617977528089887
Baldwin Intermediate,school,pct_disadv,51.53846153846153
Baldwin Intermediate,school,staff_per_1k_students,3.8461538461538463
Grace E. Metz Middle,school,pct_disadv,45.184518451845186
Grace E. Metz Middle,school,staff_per_1k_students,13.95139513951395
Mayfield Intermediate,school,pct_disadv,43.214285714285715
Mayfield Intermediate,school,staff_per_1k_students,10.714285714285714
Osbourn High,school,pct_disadv,40.00868809730669
Osbourn High,school,staff_per_1k_students,5.647263249348393
Manassas Park High,school,pct_disadv,51.540616246498594
Manassas Park High,school,staff_per_1k_students,5.602240896358543
Manassas Park Middle,school,pct_disadv,54.980079681274894
Manassas Park Middle,school,staff_per_1k_students,5.3120849933598935
Martinsville High,school,pct_disadv,67.4074074074074
Martinsville High,school,staff_per_1k_students,5.555555555555555
Martinsville Middle,school,pct_disadv,72.60981912144703
Martinsville Middle,school,staff_per_1k_students,5.167958656330749
Mathews High,school,pct_disadv,34.4311377245509
Mathews High,school,staff_per_1k_students,5.9880239520958085
Thomas Hunter Middle,school,pct_disadv,45.45454545454545
Thomas Hunter Middle,school,staff_per_1k_students,5.681818181818182
Mecklenburg County High,school,pct_disadv,48.1578947368421
Mecklenburg County High,school,staff_per_1k_students,2.631578947368421
Mecklenburg County Middle,school,pct_disadv,56.04395604395605
Mecklenburg County Middle,school,staff_per_1k_students,2.442002442002442
Middlesex High,school,pct_disadv,62.43243243243243
Middlesex High,school,staff_per_1k_students,8.108108108108109
St. Clare Walker Middle,school,pct_disadv,66.40926640926641
St. Clare Walker Middle,school,staff_per_1k_students,3.8610038610038617
Auburn High,school,pct_disadv,40.458015267175576
Auburn High,school,staff_per_1k_students,5.089058524173028
Auburn Middle — Montgomery County,school,pct_disadv,42.394822006472495
Auburn Middle — Montgomery County,school,staff_per_1k_students,3.236245954692557
Blacksburg High,school,pct_disadv,21.90760059612519
Blacksburg High,school,staff_per_1k_students,3.725782414307005
Blacksburg Middle,school,pct_disadv,25.078043704474503
Blacksburg Middle,school,staff_per_1k_students,3.1217481789802286
Christiansburg High,school,pct_disadv,37.09226467847158
Christiansburg High,school,staff_per_1k_students,3.727865796831314
Christiansburg Middle,school,pct_disadv,37.56410256410256
Christiansburg Middle,school,staff_per_1k_students,3.8461538461538463
Eastern Montgomery High,school,pct_disadv,53.14960629921261
Eastern Montgomery High,school,staff_per_1k_students,7.874015748031496
Shawsville Middle,school,pct_disadv,65.80310880829016
Shawsville Middle,school,staff_per_1k_students,5.181347150259067
Nelson County High,school,pct_disadv,46.502057613168724
Nelson County High,school,staff_per_1k_students,9.77366255144033
Nelson Middle,school,pct_disadv,50.455927051671736
Nelson Middle,school,staff_per_1k_students,5.319148936170213
New Kent High,school,pct_disadv,25.06989748369059
New Kent High,school,staff_per_1k_students,3.727865796831314
New Kent Middle,school,pct_disadv,28.347406513872137
New Kent Middle,school,staff_per_1k_students,3.618817852834741
Achievable Dream Middle/High,school,pct_disadv,64.05622489959839
Achievable Dream Middle/High,school,staff_per_1k_students,4.016064257028112
B.T. Washington Middle,school,pct_disadv,40.57971014492754
B.T. Washington Middle,school,staff_per_1k_students,4.830917874396135
Crittenden Middle,school,pct_disadv,70.44585987261146
Crittenden Middle,school,staff_per_1k_students,5.095541401273885
Denbigh High,school,pct_disadv,58.89763779527559
Denbigh High,school,staff_per_1k_students,3.149606299212598
Ella J. Fitzgerald Middle,school,pct_disadv,57.04225352112676
Ella J. Fitzgerald Middle,school,staff_per_1k_students,5.030181086519114
Ethel M. Gildersleeve Middle,school,pct_disadv,47.658402203856745
Ethel M. Gildersleeve Middle,school,staff_per_1k_students,1.8365472910927456
Heritage High — Newport News City,school,pct_disadv,70.21660649819495
Heritage High — Newport News City,school,staff_per_1k_students,2.707581227436823
Homer L. Hines Middle,school,pct_disadv,64.85849056603774
Homer L. Hines Middle,school,staff_per_1k_students,4.716981132075471
Huntington Middle,school,pct_disadv,87.71331058020478
Huntington Middle,school,staff_per_1k_students,6.825938566552901
Mary Passage Middle,school,pct_disadv,53.37620578778135
Mary Passage Middle,school,staff_per_1k_students,4.287245444801715
Menchville High,school,pct_disadv,43.358689291983616
Menchville High,school,staff_per_1k_students,3.510825043885313
Warwick High,school,pct_disadv,58.64615384615385
Warwick High,school,staff_per_1k_students,3.692307692307692
Woodside High,school,pct_disadv,41.2037037037037
Woodside High,school,staff_per_1k_students,4.62962962962963
Academy for Discovery at Lakewood,school,pct_disadv,26.251691474966172
Academy for Discovery at Lakewood,school,staff_per_1k_students,2.706359945872802
Azalea Gardens Middle,school,pct_disadv,58.333333333333336
Azalea Gardens Middle,school,staff_per_1k_students,8.838383838383837
Blair Middle,school,pct_disadv,58.54513584574934
Blair Middle,school,staff_per_1k_students,8.76424189307625
Booker T Washington High,school,pct_disadv,68.91592920353983
Booker T Washington High,school,staff_per_1k_students,13.27433628318584
Granby High,school,pct_disadv,55.35353535353536
Granby High,school,staff_per_1k_students,6.0606060606060606
Lake Taylor High,school,pct_disadv,69.19602529358627
Lake Taylor High,school,staff_per_1k_students,9.93676603432701
Matthew Fontaine Maury High,school,pct_disadv,48.161120840630474
Matthew Fontaine Maury High,school,staff_per_1k_students,7.589025102159954
Northside Middle — Norfolk City,school,pct_disadv,59.42622950819673
Northside Middle — Norfolk City,school,staff_per_1k_students,10.92896174863388
Norview High,school,pct_disadv,55.64668769716088
Norview High,school,staff_per_1k_students,8.201892744479496
Norview Middle,school,pct_disadv,67.05685618729098
Norview Middle,school,staff_per_1k_students,7.525083612040134
Ruffner School,school,pct_disadv,87.5
Ruffner School,school,staff_per_1k_students,13.888888888888888
Northampton High,school,pct_disadv,60.84788029925187
Northampton High,school,staff_per_1k_students,16.783042394014963
Northampton Middle,school,pct_disadv,65.88785046728972
Northampton Middle,school,staff_per_1k_students,4.672897196261682
Northumberland High,school,pct_disadv,54.473684210526315
Northumberland High,school,staff_per_1k_students,5.263157894736842
Northumberland Middle,school,pct_disadv,53.04659498207885
Northumberland Middle,school,staff_per_1k_students,6.093189964157705
J.I. Burton High,school,pct_disadv,57.012195121951216
J.I. Burton High,school,staff_per_1k_students,3.353658536585366
Nottoway High,school,pct_disadv,70.45009784735812
Nottoway High,school,staff_per_1k_students,10.76320939334638
Nottoway Intermediate,school,pct_disadv,79.77941176470588
Nottoway Intermediate,school,staff_per_1k_students,3.676470588235294
Nottoway Middle,school,pct_disadv,75.46468401486989
Nottoway Middle,school,staff_per_1k_students,3.717472118959108
Locust Grove Middle,school,pct_disadv,39.2128279883382
Locust Grove Middle,school,staff_per_1k_students,2.9154518950437316
Orange County High,school,pct_disadv,44.73684210526316
Orange County High,school,staff_per_1k_students,3.373819163292848
Prospect Heights Middle,school,pct_disadv,51.28755364806867
Prospect Heights Middle,school,staff_per_1k_students,4.291845493562231
Luray High,school,pct_disadv,43.26710816777042
Luray High,school,staff_per_1k_students,6.622516556291391
Luray Middle,school,pct_disadv,49.84126984126984
Luray Middle,school,staff_per_1k_students,3.1746031746031744
Page County High,school,pct_disadv,42.917547568710354
Page County High,school,staff_per_1k_students,4.2283298097251585
Page County Middle,school,pct_disadv,48.113207547169814
Page County Middle,school,staff_per_1k_students,3.1446540880503147
Hardin Reynolds Memorial School,school,pct_disadv,63.54679802955665
Hardin Reynolds Memorial School,school,staff_per_1k_students,NA
Patrick County High,school,pct_disadv,47.9297365119197
Patrick County High,school,staff_per_1k_students,3.764115432873275
Petersburg High,school,pct_disadv,79.75308641975309
Petersburg High,school,staff_per_1k_students,3.292181069958848
Vernon Johns Middle,school,pct_disadv,76.71232876712328
Vernon Johns Middle,school,staff_per_1k_students,2.107481559536354
Chatham High,school,pct_disadv,43.02134646962233
Chatham High,school,staff_per_1k_students,1.6420361247947457
Chatham Middle,school,pct_disadv,41.37931034482759
Chatham Middle,school,staff_per_1k_students,4.926108374384237
Dan River High,school,pct_disadv,44.25385934819897
Dan River High,school,staff_per_1k_students,5.145797598627787
Dan River Middle,school,pct_disadv,50.11389521640092
Dan River Middle,school,staff_per_1k_students,4.555808656036446
Gretna High,school,pct_disadv,51.87376725838264
Gretna High,school,staff_per_1k_students,5.9171597633136095
Gretna Middle,school,pct_disadv,49.09090909090909
Gretna Middle,school,staff_per_1k_students,5.194805194805195
Tunstall High,school,pct_disadv,40.75
Tunstall High,school,staff_per_1k_students,3.75
Tunstall Middle,school,pct_disadv,39.737274220032845
Tunstall Middle,school,staff_per_1k_students,3.284072249589491
Poquoson High,school,pct_disadv,21.638330757341578
Poquoson High,school,staff_per_1k_students,4.63678516228748
Poquoson Middle,school,pct_disadv,23.21792260692464
Poquoson Middle,school,staff_per_1k_students,4.0733197556008145
Churchland High,school,pct_disadv,58.21305841924399
Churchland High,school,staff_per_1k_students,3.436426116838488
Churchland Middle,school,pct_disadv,63.90977443609023
Churchland Middle,school,staff_per_1k_students,5.012531328320802
Cradock Middle,school,pct_disadv,79.11025145067698
Cradock Middle,school,staff_per_1k_students,5.802707930367505
I.C. Norcom High,school,pct_disadv,77.89890981169475
I.C. Norcom High,school,staff_per_1k_students,3.9643211100099105
Manor High,school,pct_disadv,68.84247171453438
Manor High,school,staff_per_1k_students,5.221932114882507
William E. Waters Middle,school,pct_disadv,71.27272727272728
William E. Waters Middle,school,staff_per_1k_students,5.454545454545455
Powhatan High,school,pct_disadv,21.578947368421055
Powhatan High,school,staff_per_1k_students,3.7593984962406015
Powhatan Middle,school,pct_disadv,25.735294117647054
Powhatan Middle,school,staff_per_1k_students,3.1512605042016806
Prince Edward County High,school,pct_disadv,47.211155378486055
Prince Edward County High,school,staff_per_1k_students,1.99203187250996
Prince Edward Middle,school,pct_disadv,54.03846153846153
Prince Edward Middle,school,staff_per_1k_students,NA
J.E.J. Moore Middle,school,pct_disadv,55.15501081470801
J.E.J. Moore Middle,school,staff_per_1k_students,1.4419610670511895
Prince George High,school,pct_disadv,48.99441340782123
Prince George High,school,staff_per_1k_students,2.793296089385475
Battlefield High,school,pct_disadv,11.223996129656506
Battlefield High,school,staff_per_1k_students,3.8703434929850022
Brentsville District High,school,pct_disadv,22.0536756126021
Brentsville District High,school,staff_per_1k_students,4.667444574095682
Bull Run Middle,school,pct_disadv,30.46944198405669
Bull Run Middle,school,staff_per_1k_students,3.5429583702391496
C.D. Hylton High,school,pct_disadv,32.54691689008043
C.D. Hylton High,school,staff_per_1k_students,3.7533512064343166
Charles J. Colgan Sr. High,school,pct_disadv,22.285906945380983
Charles J. Colgan Sr. High,school,staff_per_1k_students,3.7086985839514495
E.H. Marsteller Middle,school,pct_disadv,20.19064124783362
E.H. Marsteller Middle,school,staff_per_1k_students,3.4662045060658575
Forest Park High,school,pct_disadv,33.20545609548167
Forest Park High,school,staff_per_1k_students,3.836317135549872
Fred M. Lynn Middle,school,pct_disadv,49.89733059548255
Fred M. Lynn Middle,school,staff_per_1k_students,4.106776180698152
Freedom High — Prince William County,school,pct_disadv,47.165729121592385
Freedom High — Prince William County,school,staff_per_1k_students,4.759844223279965
Gainesville High,school,pct_disadv,24.161326799849228
Gainesville High,school,staff_per_1k_students,3.769317753486619
Gainesville Middle,school,pct_disadv,20.883820384889525
Gainesville Middle,school,staff_per_1k_students,3.5637918745545263
Gar-Field High,school,pct_disadv,42.72727272727273
Gar-Field High,school,staff_per_1k_students,3.1620553359683794
George M. Hampton Middle,school,pct_disadv,46.70391061452514
George M. Hampton Middle,school,staff_per_1k_students,3.35195530726257
Graham Park Middle,school,pct_disadv,44.55307262569833
Graham Park Middle,school,staff_per_1k_students,3.4916201117318435
Herbert J. Saunders Middle,school,pct_disadv,25.27105921601334
Herbert J. Saunders Middle,school,staff_per_1k_students,2.5020850708924103
Lake Ridge Middle,school,pct_disadv,27.468099395567496
Lake Ridge Middle,school,staff_per_1k_students,3.3579583613163195
Louise A. Benton Middle,school,pct_disadv,21.19402985074627
Louise A. Benton Middle,school,staff_per_1k_students,3.7313432835820897
Osbourn Park High,school,pct_disadv,29.524166354439863
Osbourn Park High,school,staff_per_1k_students,3.372049456725365
Parkside Middle,school,pct_disadv,38.12684365781711
Parkside Middle,school,staff_per_1k_students,3.687315634218289
Patriot High,school,pct_disadv,20.50395256916996
Patriot High,school,staff_per_1k_students,3.952569169960474
Potomac High,school,pct_disadv,36.96639418710264
Potomac High,school,staff_per_1k_students,3.633060853769301
Potomac Middle,school,pct_disadv,42.97963558413719
Potomac Middle,school,staff_per_1k_students,3.215434083601286
Potomac Shores Middle,school,pct_disadv,29.813160032493908
Potomac Shores Middle,school,staff_per_1k_students,2.437043054427295
Rippon Middle,school,pct_disadv,44.55527847049044
Rippon Middle,school,staff_per_1k_students,3.325020781379884
Ronald Wilson Reagan Middle,school,pct_disadv,14.920194309507288
Ronald Wilson Reagan Middle,school,staff_per_1k_students,3.4698126301179735
Stuart M. Beville Middle,school,pct_disadv,47.377326565143825
Stuart M. Beville Middle,school,staff_per_1k_students,3.3840947546531304
Unity Braxton Middle,school,pct_disadv,46.11742424242424
Unity Braxton Middle,school,staff_per_1k_students,1.893939393939394
Unity Reed High,school,pct_disadv,44.16218856863703
Unity Reed High,school,staff_per_1k_students,3.908158280410357
Woodbridge High,school,pct_disadv,31.129476584022036
Woodbridge High,school,staff_per_1k_students,3.787878787878788
Woodbridge Middle,school,pct_disadv,37.80068728522337
Woodbridge Middle,school,staff_per_1k_students,3.436426116838488
Pulaski County Middle,school,pct_disadv,46.666666666666664
Pulaski County Middle,school,staff_per_1k_students,3.636363636363636
Pulaski County Senior High,school,pct_disadv,39.51682484900776
Pulaski County Senior High,school,staff_per_1k_students,4.3140638481449525
John N. Dalton Intermediate,school,pct_disadv,43.77358490566038
John N. Dalton Intermediate,school,staff_per_1k_students,3.7735849056603774
Radford High,school,pct_disadv,45.25691699604743
Radford High,school,staff_per_1k_students,7.905138339920948
Rappahannock County High,school,pct_disadv,30.914826498422716
Rappahannock County High,school,staff_per_1k_students,3.1545741324921135
Albert Hill Middle,school,pct_disadv,59.20792079207921
Albert Hill Middle,school,staff_per_1k_students,1.98019801980198
Armstrong High,school,pct_disadv,81.66431593794076
Armstrong High,school,staff_per_1k_students,8.462623413258111
Dogwood Middle,school,pct_disadv,71.50537634408603
Dogwood Middle,school,staff_per_1k_students,5.376344086021506
Franklin Military Academy,school,pct_disadv,49.55223880597015
Franklin Military Academy,school,staff_per_1k_students,2.985074626865672
Huguenot High,school,pct_disadv,62.20258327668253
Huguenot High,school,staff_per_1k_students,6.118286879673692
John Marshall High,school,pct_disadv,68.26625386996903
John Marshall High,school,staff_per_1k_students,7.739938080495356
Lucille M. Brown Middle,school,pct_disadv,71.78217821782178
Lucille M. Brown Middle,school,staff_per_1k_students,8.25082508250825
Martin Luther King Jr. Middle,school,pct_disadv,90.6
Martin Luther King Jr. Middle,school,staff_per_1k_students,6
Open High,school,pct_disadv,30.45977011494253
Open High,school,staff_per_1k_students,5.747126436781609
Richmond Success Academy,school,pct_disadv,70.7581227436823
Richmond Success Academy,school,staff_per_1k_students,NA
Richmond Career Education and Employment Charter School,school,pct_disadv,78.125
Richmond Career Education and Employment Charter School,school,staff_per_1k_students,NA
Richmond Community High,school,pct_disadv,40.28436018957346
Richmond Community High,school,staff_per_1k_students,4.739336492890995
Richmond High School for the Arts,school,pct_disadv,60.66308243727598
Richmond High School for the Arts,school,staff_per_1k_students,9.85663082437276
River City Middle,school,pct_disadv,63.47826086956522
River City Middle,school,staff_per_1k_students,5.217391304347826
Thomas C. Boushall Middle,school,pct_disadv,67.31078904991948
Thomas C. Boushall Middle,school,staff_per_1k_students,4.830917874396135
Thomas H. Henderson Middle,school,pct_disadv,74.07407407407408
Thomas H. Henderson Middle,school,staff_per_1k_students,6.944444444444444
Thomas Jefferson High,school,pct_disadv,62.45006657789614
Thomas Jefferson High,school,staff_per_1k_students,6.657789613848202
Rappahannock High,school,pct_disadv,47.069597069597066
Rappahannock High,school,staff_per_1k_students,2.7472527472527473
Addison Aerospace Magnet Middle,school,pct_disadv,73.61623616236163
Addison Aerospace Magnet Middle,school,staff_per_1k_students,13.468634686346864
Breckinridge Middle,school,pct_disadv,62.26158038147139
Breckinridge Middle,school,staff_per_1k_students,5.858310626702998
James Madison Middle,school,pct_disadv,58.069883527454245
James Madison Middle,school,staff_per_1k_students,8.48585690515807
John P. Fishwick Middle,school,pct_disadv,71.33479212253829
John P. Fishwick Middle,school,staff_per_1k_students,7.00218818380744
Patrick Henry High — Roanoke City,school,pct_disadv,56.399026763990264
Patrick Henry High — Roanoke City,school,staff_per_1k_students,6.666666666666666
William Fleming High,school,pct_disadv,61.42131979695431
William Fleming High,school,staff_per_1k_students,6.548223350253807
Woodrow Wilson Middle,school,pct_disadv,53.60655737704918
Woodrow Wilson Middle,school,staff_per_1k_students,9.18032786885246
Cave Spring High,school,pct_disadv,26.673040152963672
Cave Spring High,school,staff_per_1k_students,6.061185468451242
Cave Spring Middle,school,pct_disadv,30.160857908847184
Cave Spring Middle,school,staff_per_1k_students,7.372654155495979
Glenvar High,school,pct_disadv,34.78260869565217
Glenvar High,school,staff_per_1k_students,7.777777777777778
Glenvar Middle,school,pct_disadv,36.72055427251732
Glenvar Middle,school,staff_per_1k_students,10.02309468822171
Hidden Valley High,school,pct_disadv,25.721153846153843
Hidden Valley High,school,staff_per_1k_students,7.8125
Hidden Valley Middle,school,pct_disadv,29.604130808950085
Hidden Valley Middle,school,staff_per_1k_students,7.74526678141136
Northside High,school,pct_disadv,40.04352557127312
Northside High,school,staff_per_1k_students,8.161044613710555
Northside Middle — Roanoke County,school,pct_disadv,45.21604938271605
Northside Middle — Roanoke County,school,staff_per_1k_students,8.487654320987653
William Byrd High,school,pct_disadv,36.68430335097001
William Byrd High,school,staff_per_1k_students,7.054673721340388
William Byrd Middle,school,pct_disadv,38.90274314214464
William Byrd Middle,school,staff_per_1k_students,8.104738154613466
Maury River Middle,school,pct_disadv,45.32224532224532
Maury River Middle,school,staff_per_1k_students,4.158004158004158
Rockbridge County High,school,pct_disadv,35.33260632497274
Rockbridge County High,school,staff_per_1k_students,6.543075245365322
Broadway High,school,pct_disadv,42.94803817603394
Broadway High,school,staff_per_1k_students,3.181336161187699
East Rockingham High,school,pct_disadv,42.14372716199756
East Rockingham High,school,staff_per_1k_students,3.045066991473812
Elkton Middle,school,pct_disadv,41.711229946524064
Elkton Middle,school,staff_per_1k_students,5.347593582887701
J. Frank Hillyard Middle,school,pct_disadv,39.33975240715269
J. Frank Hillyard Middle,school,staff_per_1k_students,4.126547455295736
Montevideo Middle,school,pct_disadv,37.60539629005059
Montevideo Middle,school,staff_per_1k_students,5.059021922428331
Spotswood High,school,pct_disadv,38.87005649717514
